ip.version,ip.hdr_len,ip.tos,ip.id,ip.flags,ip.flags.rb,ip.flags.df,ip.flags.mf,ip.frag_offset,ip.ttl,ip.proto,ip.checksum,ip.src,ip.dst,ip.len,ip.dsfield,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.len,tcp.hdr_len,tcp.flags,tcp.flags.fin,tcp.flags.syn,tcp.flags.reset,tcp.flags.push,tcp.flags.ack,tcp.flags.urg,tcp.flags.cwr,tcp.window_size,tcp.checksum,tcp.urgent_pointer,tcp.options.mss_val,tcp.time_delta
"4","20",,"0x0000","0x40","0","1","0","0","43","6","0xb2e6","64.74.236.31","10.100.102.8","60","0x00","443","58760","0","1","0","40","0x0012","0","1","0","0","1","0","0","43440","0x04b9","0","1460","0.166508000"
"4","20",,"0xee26","0x40","0","1","0","0","64","6","0x1bab","10.100.102.8","50.31.142.95","60","0x00","37656","443","0","0","0","40","0x0002","0","1","0","0","0","0","0","29200","0x3119","0","1460","0.000000000"
"4","20",,"0x7307","0x40","0","1","0","0","64","6","0x96ca","10.100.102.8","50.31.142.95","60","0x00","37658","443","0","0","0","40","0x0002","0","1","0","0","0","0","0","29200","0x3119","0","1460","0.000000000"
"4","20",,"0x26e4","0x40","0","1","0","0","64","6","0xe2ed","10.100.102.8","50.31.142.95","60","0x00","37660","443","0","0","0","40","0x0002","0","1","0","0","0","0","0","29200","0x3119","0","1460","0.000000000"
"4","20",,"0xdea0","0x40","0","1","0","0","64","6","0x2b31","10.100.102.8","50.31.142.95","60","0x00","37662","443","0","0","0","40","0x0002","0","1","0","0","0","0","0","29200","0x3119","0","1460","0.000000000"
"4","20",,"0x3610","0x40","0","1","0","0","64","6","0xd3c1","10.100.102.8","50.31.142.95","60","0x00","37664","443","0","0","0","40","0x0002","0","1","0","0","0","0","0","29200","0x3119","0","1460","0.000000000"
"4","20",,"0x0000","0x40","0","1","0","0","39","6","0x22d2","50.31.142.95","10.100.102.8","60","0x00","443","37658","0","1","0","40","0x0012","0","1","0","0","1","0","0","43440","0x6e21","0","1460","0.153110000"
"4","20",,"0x0000","0x40","0","1","0","0","39","6","0x22d2","50.31.142.95","10.100.102.8","60","0x00","443","37656","0","1","0","40","0x0012","0","1","0","0","1","0","0","43440","0xed5e","0","1460","0.161660000"
"4","20",,"0x0000","0x40","0","1","0","0","43","6","0x1ed2","50.31.142.95","10.100.102.8","60","0x00","443","37660","0","1","0","40","0x0012","0","1","0","0","1","0","0","43440","0x4f26","0","1460","0.160133000"
"4","20",,"0x0000","0x40","0","1","0","0","43","6","0x1ed2","50.31.142.95","10.100.102.8","60","0x00","443","37662","0","1","0","40","0x0012","0","1","0","0","1","0","0","43440","0xf580","0","1460","0.160480000"
"4","20",,"0x0000","0x40","0","1","0","0","39","6","0x22d2","50.31.142.95","10.100.102.8","60","0x00","443","37664","0","1","0","40","0x0012","0","1","0","0","1","0","0","43440","0x9736","0","1460","0.161441000"
"4","20",,"0x3c31","0x40","0","1","0","0","64","6","0x61b5","10.100.102.8","64.74.236.31","60","0x00","58772","443","0","0","0","40","0x0002","0","1","0","0","0","0","0","29200","0x9d04","0","1460","0.000000000"
